date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:15	382/382	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:12%20GMT	https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi&action=converser&var_lang=en&redirect=https%3A%2F%2Fmlr.ltd%2Fthe-company%2Four-values%2Farticle%2Four-values%3Flang%3Den	D:/GFE/GFE/mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi20ff	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:15	389/389	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:12%20GMT	https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi&action=converser&var_lang=fr&redirect=https%3A%2F%2Fmlr.ltd%2Fla-societe%2Fnos-valeurs%2Farticle%2Fnos-valeurs%3Flang%3Dfr	D:/GFE/GFE/mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi1cbf	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:15	405/405	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:13%20GMT	https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi&action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2Fve-chung-toi%2Fgia-tri-cua-chung-toi%2Farticle%2Fgia-tri-cua-chung-toi%3Flang%3Dth	D:/GFE/GFE/mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi85ba	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:15	45/45	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:13%20GMT	https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=th	D:/GFE/GFE/mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toicc5a.html	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:16	382/382	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:13%20GMT	https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi&action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2F%E5%85%AC%E5%8F%B8%2F%E6%88%91%E5%80%91%E7%9A%84%E5%83%B9%E5%80%BC%E8%A7%80%2Farticle%2F%E6%88%91%E5%80%91%E7%9A%84%E5%83%B9%E5%80%BC%E8%A7%80%3Flang%3Dzh	D:/GFE/GFE/mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi0160	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:18	18162/18162	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:15%20GMT	https://mlr.ltd/la-societe/management/?lang=fr	D:/GFE/GFE/mlr.ltd/la-societe/management/indexe68f.html	(from https://mlr.ltd/the-company/management/?action=converser&var_lang=fr&redirect=https%3A%2F%2Fmlr.ltd%2Fla-societe%2Fmanagement%2F%3Flang%3Dfr)
10:26:20	7578/7578	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2013%20Apr%202026%2003:26:16%20GMT	https://mlr.ltd/mlr-%e0%b8%88%e0%b8%b3%e0%b8%81%e0%b8%b1%e0%b8%94%e0%b9%82%e0%b8%94%e0%b8%a2%e0%b8%aa%e0%b8%b1%e0%b8%87%e0%b9%80%e0%b8%82%e0%b8%9b/%e0%b8%97%e0%b8%b5%e0%b8%a1%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%a3%e0%b8%b2/?lang=th	D:/GFE/GFE/mlr.ltd/mlr-%e0%b8%88%e0%b8%b3%e0%b8%81%e0%b8%b1%e0%b8%94%e0%b9%82%e0%b8%94%e0%b8%a2%e0%b8%aa%e0%b8%b1%e0%b8%87%e0%b9%80%e0%b8%82%e0%b8%9b/%e0%b8%97%e0%b8%b5%e0%b8%a1%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%a3%e0%b8%b2/indexcc5a.html	(from https://mlr.ltd/the-company/management/?action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2Fmlr-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%82%E0%B8%9B%2F%E0%B8%97%E0%B8%B5%E0%B8%A1%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B2%2F%3Flang%3Dth)
10:26:27	45/45	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:14%20GMT	https://mlr.ltd/ve-chung-toi/	D:/GFE/GFE/mlr.ltd/ve-chung-toi/index.html	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:30	16210/16210	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:26%20GMT	https://mlr.ltd/nos-services/risk-advisory/?lang=fr	D:/GFE/GFE/mlr.ltd/nos-services/risk-advisory/indexe68f.html	(from https://mlr.ltd/services/risk-advisory/?action=converser&var_lang=fr&redirect=https%3A%2F%2Fmlr.ltd%2Fnos-services%2Frisk-advisory%2F%3Flang%3Dfr)
10:26:31	17306/17306	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:27%20GMT	https://mlr.ltd/34/advisory/risk-advisory/?lang=th	D:/GFE/GFE/mlr.ltd/34/advisory/risk-advisory/indexcc5a.html	(from https://mlr.ltd/services/risk-advisory/?action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2F34%2Fadvisory%2Frisk-advisory%2F%3Flang%3Dth)
10:26:32	422/422	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:19%20GMT	https://mlr.ltd/the-company/management/?action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2Fve-chung-toi%2Fquan-ly%2F%3Flang%3Dvi	D:/GFE/GFE/mlr.ltd/the-company/management/index2d73.html	(from https://mlr.ltd/the-company/management/)
10:26:33	16709/16709	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:29%20GMT	https://mlr.ltd/dich-vu/tu-van/tu-van-rui-ro/?lang=vi	D:/GFE/GFE/mlr.ltd/dich-vu/tu-van/tu-van-rui-ro/indexe034.html	(from https://mlr.ltd/services/risk-advisory/?action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2Fdich-vu%2Ftu-van%2Ftu-van-rui-ro%2F%3Flang%3Dvi)
10:26:35	6879/6879	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2013%20Apr%202026%2003:26:31%20GMT	https://mlr.ltd/34/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%9b%e0%b8%8f%e0%b8%b4%e0%b8%9a%e0%b8%b1%e0%b8%95%e0%b8%b4%e0%b8%95%e0%b8%b2%e0%b8%a1/?lang=th	D:/GFE/GFE/mlr.ltd/34/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%9b%e0%b8%8f%e0%b8%b4%e0%b8%9a%e0%b8%b1%e0%b8%95%e0%b8%b4%e0%b8%95%e0%b8%b2%e0%b8%a1/indexcc5a.html	(from https://mlr.ltd/services/compliance/?action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2F34%2F%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%9A%E0%B8%B1%E0%B8%95%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A1%2F%3Flang%3Dth)
10:26:37	18555/18555	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:33%20GMT	https://mlr.ltd/dich-vu/compliance/?lang=vi	D:/GFE/GFE/mlr.ltd/dich-vu/compliance/indexe034.html	(from https://mlr.ltd/services/compliance/?action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2Fdich-vu%2Fcompliance%2F%3Flang%3Dvi)
10:26:38	2996594/2996594	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202026%2007:12:30%20GMT	https://mlr.ltd/local/cache-gd2/a4/3808e44abba9d9f7390d1c1cc078ab.png?1769411550	D:/GFE/GFE/mlr.ltd/local/cache-gd2/a4/3808e44abba9d9f7390d1c1cc078abac9d.png	(from https://mlr.ltd/la-societe/nos-valeurs/article/nos-valeurs?lang=fr)
10:26:39	15066/15066	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:35%20GMT	https://mlr.ltd/nos-services/intelligence-economique/?lang=fr	D:/GFE/GFE/mlr.ltd/nos-services/intelligence-economique/indexe68f.html	(from https://mlr.ltd/services/economic-intelligence/?action=converser&var_lang=fr&redirect=https%3A%2F%2Fmlr.ltd%2Fnos-services%2Fintelligence-economique%2F%3Flang%3Dfr)
10:26:41	17153/17153	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:37%20GMT	https://mlr.ltd/34/133/?lang=th	D:/GFE/GFE/mlr.ltd/34/133/indexcc5a.html	(from https://mlr.ltd/services/economic-intelligence/?action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2F34%2F133%2F%3Flang%3Dth)
10:26:41	15316/15316	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:37%20GMT	https://mlr.ltd/dich-vu/tinh-bao-kinh-te/?lang=vi	D:/GFE/GFE/mlr.ltd/dich-vu/tinh-bao-kinh-te/indexe034.html	(from https://mlr.ltd/services/economic-intelligence/?action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2Fdich-vu%2Ftinh-bao-kinh-te%2F%3Flang%3Dvi)
10:26:44	371/371	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:31%20GMT	https://mlr.ltd/services/compliance/?action=converser&var_lang=fr&redirect=https%3A%2F%2Fmlr.ltd%2Fnos-services%2Fcompliance%2F%3Flang%3Dfr	D:/GFE/GFE/mlr.ltd/services/compliance/index2ee2.html	(from https://mlr.ltd/services/compliance/)
10:26:47	15173/15173	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:43%20GMT	https://mlr.ltd/dich-vu/cong-vu/?lang=vi	D:/GFE/GFE/mlr.ltd/dich-vu/cong-vu/indexe034.html	(from https://mlr.ltd/services/public-affairs/?action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2Fdich-vu%2Fcong-vu%2F%3Flang%3Dvi)
10:26:51	150/150	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Apr%202026%2003:26:39%20GMT	https://mlr.ltd/services/economic-intelligence/?action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2F%E6%88%91%E5%80%91%E7%9A%84%E6%9C%8D%E5%8B%99%2F%E7%B6%93%E6%BF%9F%E6%83%85%E5%A0%B1%2F%3Flang%3Dzh	D:/GFE/GFE/mlr.ltd/services/economic-intelligence/indexaba0.html	(from https://mlr.ltd/services/economic-intelligence/)
10:26:52	379/379	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:39%20GMT	https://mlr.ltd/services/public-affairs/?action=converser&var_lang=fr&redirect=https%3A%2F%2Fmlr.ltd%2Fnos-services%2Faffaires-publiques%2F%3Flang%3Dfr	D:/GFE/GFE/mlr.ltd/services/public-affairs/index84a0.html	(from https://mlr.ltd/services/public-affairs/)
10:26:54	7343/7343	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2013%20Apr%202026%2003:26:50%20GMT	https://mlr.ltd/%e0%b8%9e%e0%b8%b1%e0%b8%99%e0%b8%98%e0%b8%a1%e0%b8%b4%e0%b8%95%e0%b8%a3/%e0%b8%aa%e0%b8%96%e0%b8%b2%e0%b8%9a%e0%b8%b1%e0%b8%99%e0%b8%9d%e0%b8%a3%e0%b8%b1%e0%b9%88%e0%b8%87%e0%b9%80%e0%b8%a8%e0%b8%aa/?lang=th	D:/GFE/GFE/mlr.ltd/%e0%b8%9e%e0%b8%b1%e0%b8%99%e0%b8%98%e0%b8%a1%e0%b8%b4%e0%b8%95%e0%b8%a3/%e0%b8%aa%e0%b8%96%e0%b8%b2%e0%b8%9a%e0%b8%b1%e0%b8%99%e0%b8%9d%e0%b8%a3%e0%b8%b1%e0%b9%88%e0%b8%87%e0%b9%80%e0%b8%a8%e0%b8%aa/indexcc5a.html	(from https://mlr.ltd/partners/french-institutions/?lang=en&action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2F%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%2F%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%9D%E0%B8%A3%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A8%E0%B8%AA%2F%3Flang%3Dth)
10:26:55	6459/6459	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2013%20Apr%202026%2003:26:51%20GMT	https://mlr.ltd/%e5%90%88%e4%bd%9c%e5%a4%a5%e4%bc%b4/institutions-francaises/?lang=zh	D:/GFE/GFE/mlr.ltd/%e5%90%88%e4%bd%9c%e5%a4%a5%e4%bc%b4/institutions-francaises/index3454.html	(from https://mlr.ltd/partners/french-institutions/?lang=en&action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2F%E5%90%88%E4%BD%9C%E5%A4%A5%E4%BC%B4%2Finstitutions-francaises%2F%3Flang%3Dzh)
10:26:55	150/150	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Apr%202026%2003:26:45%20GMT	https://mlr.ltd/services/public-affairs/?action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2F%E6%88%91%E5%80%91%E7%9A%84%E6%9C%8D%E5%8B%99%2F%E5%85%AC%E5%85%B1%E4%BA%8B%E5%8B%99%2F%3Flang%3Dzh	D:/GFE/GFE/mlr.ltd/services/public-affairs/index424b.html	(from https://mlr.ltd/services/public-affairs/)
10:26:56	388/388	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:54%20GMT	https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr&action=converser&var_lang=en&redirect=https%3A%2F%2Fmlr.ltd%2Fpartners%2Feuropean-institutions%2Farticle%2Feurocham%3Flang%3Den	D:/GFE/GFE/mlr.ltd/partenaires/institutions-europeennes/article/eurocham.c2cc8a.delayed	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:56	2996594/2996594	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jan%202026%2006:14:22%20GMT	https://mlr.ltd/local/cache-gd2/06/21db3506a5a20d4461f7cedb7925d6.png?1769667262	D:/GFE/GFE/mlr.ltd/local/cache-gd2/06/21db3506a5a20d4461f7cedb7925d61e32.png	(from https://mlr.ltd/ve-chung-toi/gia-tri-cua-chung-toi/article/gia-tri-cua-chung-toi?lang=vi)
10:26:56	13744/13744	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:54%20GMT	https://mlr.ltd/partners/european-institutions/article/eurocham?lang=en	D:/GFE/GFE/mlr.ltd/partners/european-institutions/article/eurocham9ed2.html	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:57	422/422	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:54%20GMT	https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr&action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2F%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%2F%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B9%83%E0%B8%99%E0%B8%A2%E0%B8%B8%E0%B9%82%E0%B8%A3%E0%B8%9B%2Farticle%2Feurocham%3Flang%3Dth	D:/GFE/GFE/mlr.ltd/partenaires/institutions-europeennes/article/eurochameff3	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:57	465/465	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:54%20GMT	https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr&action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2F%C4%91oi-tac%2Fto-chuc-chau-au%2Farticle%2Fnouvelle-traduction-01-eurocham%3Flang%3Dvi	D:/GFE/GFE/mlr.ltd/partenaires/institutions-europeennes/article/eurocham2712	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:57	372/372	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:55%20GMT	https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr&action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2F%E5%90%88%E4%BD%9C%E5%A4%A5%E4%BC%B4%2F%E6%AD%90%E6%B4%B2%E6%A9%9F%E6%A7%8B%2Farticle%2Feurocham%3Flang%3Dzh	D:/GFE/GFE/mlr.ltd/partenaires/institutions-europeennes/article/eurocham8fe2	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:58	45/45	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:55%20GMT	https://mlr.ltd/partenaires/institutions-europeennes/	D:/GFE/GFE/mlr.ltd/partenaires/institutions-europeennes/index.html	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:58	188827/188827	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Jan%202026%2021:31:56%20GMT	https://mlr.ltd/local/cache-gd2/e7/3effc72f6ab5e272d4b8a11936d2a4.png?1769549516	D:/GFE/GFE/mlr.ltd/local/cache-gd2/e7/3effc72f6ab5e272d4b8a11936d2a45e3c.png	(from https://mlr.ltd/partenaires/institutions-europeennes/article/eurocham?lang=fr)
10:26:59	434/434	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:56%20GMT	https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr&action=converser&var_lang=en&redirect=https%3A%2F%2Fmlr.ltd%2Fpartners%2Fvietnamese-institutions%2Farticle%2Fnouvelle-traduction-1-vietnam-blockchain-association%3Flang%3Den	D:/GFE/GFE/mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association.c86e24.delayed	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:26:59	14758/14758	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:56%20GMT	https://mlr.ltd/partners/vietnamese-institutions/article/nouvelle-traduction-1-vietnam-blockchain-association?lang=en	D:/GFE/GFE/mlr.ltd/partners/vietnamese-institutions/article/nouvelle-traduction-1-vietnam-blockchain-association9ed2.html	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:26:59	3324987/3324987	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202026%2014:31:47%20GMT	https://mlr.ltd/local/cache-gd2/74/d0f48a54c353053f4fd3b712e25e72.png?1769437907	D:/GFE/GFE/mlr.ltd/local/cache-gd2/74/d0f48a54c353053f4fd3b712e25e72cdf3.png	(from https://mlr.ltd/partners/french-institutions/)
10:26:59	480/480	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:57%20GMT	https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr&action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2F%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%2F%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%94%E0%B8%99%E0%B8%B2%E0%B8%A1%2Farticle%2F%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%84%E0%B8%A1%E0%B8%9A%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%8A%E0%B8%99%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%94%E0%B8%99%E0%B8%B2%E0%B8%A1%3Flang%3Dth	D:/GFE/GFE/mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association57e5	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:26:59	471/471	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:57%20GMT	https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr&action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2F%C4%91oi-tac%2Fcac-to-chuc-cua-viet-nam%2Farticle%2Fhiep-hoi-blockchain-viet-nam%3Flang%3Dvi	D:/GFE/GFE/mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association7ebb	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:27:00	427/427	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:57%20GMT	https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr&action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2F%E5%90%88%E4%BD%9C%E5%A4%A5%E4%BC%B4%2F%E8%B6%8A%E5%8D%97%E6%A9%9F%E6%A7%8B%2Farticle%2F%E8%B6%8A%E5%8D%97%E5%8D%80%E5%A1%8A%E9%8F%88%E5%8D%94%E6%9C%83-%E8%8B%B1%E6%96%87-vietnam-blockchain-association-vba%3Flang%3Dzh	D:/GFE/GFE/mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association8b9f	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:27:00	178968/178968	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Jan%202026%2008:19:22%20GMT	https://mlr.ltd/local/cache-gd2/b5/6e4327fb00434fe3da81818edf5b9e.png?1769501962	D:/GFE/GFE/mlr.ltd/local/cache-gd2/b5/6e4327fb00434fe3da81818edf5b9e23bf.png	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:27:00	45/45	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:58%20GMT	https://mlr.ltd/partenaires/institutions-vietnamiennes/	D:/GFE/GFE/mlr.ltd/partenaires/institutions-vietnamiennes/index.html	(from https://mlr.ltd/partenaires/institutions-vietnamiennes/article/vietnam-blockchain-association?lang=fr)
10:27:00	367/367	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:58%20GMT	https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr&action=converser&var_lang=en&redirect=https%3A%2F%2Fmlr.ltd%2Fcontact%2Farticle%2Fcontact-us%3Flang%3Den	D:/GFE/GFE/mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous95af	(from https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr)
10:27:01	13098/13098	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:58%20GMT	https://mlr.ltd/contact/article/contact-us?lang=en	D:/GFE/GFE/mlr.ltd/contact/article/contact-us9ed2.html	(from https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr)
10:27:01	410/410	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:58%20GMT	https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr&action=converser&var_lang=th&redirect=https%3A%2F%2Fmlr.ltd%2Fcontact-fr%2Farticle%2Fvous-souhaitez-travailler-avec-nous-contactez-nous%3Flang%3Dth	D:/GFE/GFE/mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous3536	(from https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr)
10:27:01	45/45	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Apr%202026%2003:26:59%20GMT	https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=th	D:/GFE/GFE/mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nouscc5a.html	(from https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr)
10:27:01	452/452	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:59%20GMT	https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr&action=converser&var_lang=vi&redirect=https%3A%2F%2Fmlr.ltd%2Flien-he-voi-chung-toi%2Farticle%2Flien-he-voi-chung-toi%3Flang%3Dvi	D:/GFE/GFE/mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous7849	(from https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr)
10:27:02	357/357	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2013%20Apr%202026%2003:26:59%20GMT	https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr&action=converser&var_lang=zh&redirect=https%3A%2F%2Fmlr.ltd%2Fcontact-171%2Farticle%2Fcontact%3Flang%3Dzh	D:/GFE/GFE/mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nousf896	(from https://mlr.ltd/contact-fr/article/vous-souhaitez-travailler-avec-nous-contactez-nous?lang=fr)
